domainID,siteID,horizontalPosition,verticalPosition,startDateTime,endDateTime,tempTripleMean,tempTripleMinimum,tempTripleMaximum,tempTripleVariance,tempTripleNumPts,tempTripleExpUncert,tempTripleStdErMean,finalQF,publicationDate,release
D03,DSNY,000,040,2019-06-28T07:30:00Z,2019-06-28T08:00:00Z,24.9045,24.7009,25.1073,0.0124,1800,0.0838,0.0026,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T08:00:00Z,2019-06-28T08:30:00Z,24.4436,24.0833,24.7799,0.0487,1800,0.0839,0.0052,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T08:30:00Z,2019-06-28T09:00:00Z,23.7812,23.4138,24.1189,0.057,1800,0.0838,0.0056,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T09:00:00Z,2019-06-28T09:30:00Z,23.3076,23.0454,23.5917,0.0244,1800,0.0835,0.0037,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T09:30:00Z,2019-06-28T10:00:00Z,23.1088,23.045,23.3203,0.0025,1800,0.0833,0.0012,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T10:00:00Z,2019-06-28T10:30:00Z,23.7408,23.0852,24.3104,0.148,1800,0.0844,0.0091,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T10:30:00Z,2019-06-28T11:00:00Z,23.7856,23.3177,24.3883,0.0896,1800,0.0841,0.0071,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T11:00:00Z,2019-06-28T11:30:00Z,24.2532,23.5014,25.0005,0.1457,1800,0.0845,0.009,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T11:30:00Z,2019-06-28T12:00:00Z,25.8162,25.0045,26.6178,0.1443,1800,0.0849,0.009,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T12:00:00Z,2019-06-28T12:30:00Z,26.6558,26.3259,27.0926,0.0289,1800,0.0844,0.004,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T12:30:00Z,2019-06-28T13:00:00Z,27.0932,26.7121,27.4109,0.0202,1800,0.0844,0.0033,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T13:00:00Z,2019-06-28T13:30:00Z,27.6144,27.1666,28.228,0.0663,1800,0.0849,0.0061,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T13:30:00Z,2019-06-28T14:00:00Z,28.1288,27.7619,28.5888,0.0344,1800,0.0848,0.0044,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T14:00:00Z,2019-06-28T14:30:00Z,28.8156,28.195,29.6312,0.0903,1800,0.0854,0.0071,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T14:30:00Z,2019-06-28T15:00:00Z,29.3395,28.9226,30.1442,0.064,1800,0.0853,0.006,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T15:00:00Z,2019-06-28T15:30:00Z,29.6262,29.1287,30.2435,0.0622,1800,0.0854,0.0059,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T15:30:00Z,2019-06-28T16:00:00Z,30.1276,29.53,30.899,0.1014,1800,0.0857,0.0075,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T16:00:00Z,2019-06-28T16:30:00Z,30.4458,30.0819,31.1034,0.0324,1800,0.0854,0.0042,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T16:30:00Z,2019-06-28T17:00:00Z,31.0304,30.391,32.1271,0.1163,1800,0.1497,0.008,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T17:00:00Z,2019-06-28T17:30:00Z,31.129,30.4342,31.6172,0.0699,1800,0.0857,0.0062,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T17:30:00Z,2019-06-28T18:00:00Z,30.6243,29.4096,31.4152,0.2049,1800,0.0865,0.0107,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T18:00:00Z,2019-06-28T18:30:00Z,27.1253,25.865,29.7846,1.2991,1800,0.1645,0.0269,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T18:30:00Z,2019-06-28T19:00:00Z,28.8207,26.3427,30.3058,0.7343,1800,0.1579,0.0202,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T19:00:00Z,2019-06-28T19:30:00Z,29.2575,28.9143,30.3036,0.0491,1800,0.148,0.0052,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T19:30:00Z,2019-06-28T20:00:00Z,28.4991,28.1076,28.9173,0.0533,1800,0.085,0.0054,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T20:00:00Z,2019-06-28T20:30:00Z,27.7321,27.409300000000002,28.1244,0.042,1800,0.0847,0.0048,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T20:30:00Z,2019-06-28T21:00:00Z,26.7889,26.1715,27.4135,0.1944,1800,0.0854,0.0104,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T21:00:00Z,2019-06-28T21:30:00Z,26.6214,26.2108,27.0927,0.0703,1800,0.0846,0.0062,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T21:30:00Z,2019-06-28T22:00:00Z,27.3884,27.0276,27.5452,0.0154,1800,0.0844,0.0029,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T22:00:00Z,2019-06-28T22:30:00Z,27.5445,27.3624,27.7838,0.0148,1800,0.0845,0.0029,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T22:30:00Z,2019-06-28T23:00:00Z,27.5621,27.309,27.7805,0.0159,1800,0.0845,0.003,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T23:00:00Z,2019-06-28T23:30:00Z,27.2109,27.0643,27.3786,0.004,1800,0.0843,0.0015,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-28T23:30:00Z,2019-06-29T00:00:00Z,27.1306,26.5314,27.2823,0.0246,1800,0.0844,0.0037,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T00:00:00Z,2019-06-29T00:30:00Z,25.433,24.2371,26.5274,0.4528,1800,0.0867,0.0159,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T00:30:00Z,2019-06-29T01:00:00Z,23.8028,23.3577,24.2454,0.1015,1800,0.0841,0.0075,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T01:00:00Z,2019-06-29T01:30:00Z,23.1312,22.5881,23.4864,0.0597,1800,0.0837,0.0058,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T01:30:00Z,2019-06-29T02:00:00Z,22.528,22.4535,22.6389,0.0017,1800,0.0831,0.001,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T02:00:00Z,2019-06-29T02:30:00Z,22.5009,22.3914,22.5875,0.0019,1800,0.0831,0.001,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T02:30:00Z,2019-06-29T03:00:00Z,22.3815,22.2949,22.4923,0.0023,1800,0.0831,0.0011,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T03:00:00Z,2019-06-29T03:30:00Z,22.4822,22.4183,22.5816,0.0019,1800,0.0831,0.001,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T03:30:00Z,2019-06-29T04:00:00Z,22.5367,22.4671,22.6099,5e-4,1800,0.0831,6e-4,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T04:00:00Z,2019-06-29T04:30:00Z,22.5809,22.5045,22.7224,0.0022,1800,0.0831,0.0011,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T04:30:00Z,2019-06-29T05:00:00Z,22.6589,22.5544,22.7682,0.004,1800,0.0831,0.0015,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T05:00:00Z,2019-06-29T05:30:00Z,22.6981,22.6062,22.7705,0.0023,1800,0.0831,0.0011,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T05:30:00Z,2019-06-29T06:00:00Z,22.5715,22.5145,22.6404,8e-4,1800,0.0831,7e-4,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T06:00:00Z,2019-06-29T06:30:00Z,22.6334,22.4732,22.7791,0.0114,1800,0.0832,0.0025,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T06:30:00Z,2019-06-29T07:00:00Z,22.8197,22.6937,22.9202,0.0027,1800,0.0832,0.0012,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T07:00:00Z,2019-06-29T07:30:00Z,22.9634,22.6834,23.1491,0.0092,1800,0.0833,0.0023,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T07:30:00Z,2019-06-29T08:00:00Z,23.3088,23.0039,23.554,0.0188,1800,0.0834,0.0032,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T08:00:00Z,2019-06-29T08:30:00Z,23.5478,23.3745,23.6711,0.0052,1800,0.0834,0.0017,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T08:30:00Z,2019-06-29T09:00:00Z,23.4169,23.043,23.5637,0.0083,1800,0.0834,0.0021,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T09:00:00Z,2019-06-29T09:30:00Z,23.0309,22.9448,23.1654,0.0028,1800,0.0832,0.0012,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T09:30:00Z,2019-06-29T10:00:00Z,23.1867,23.0067,23.3296,0.004,1800,0.0833,0.0015,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T10:00:00Z,2019-06-29T10:30:00Z,23.0838,22.9648,23.2402,0.0057,1800,0.0833,0.0018,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T10:30:00Z,2019-06-29T11:00:00Z,23.1165,23.0045,23.3343,0.0079,1800,0.0833,0.0021,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T11:00:00Z,2019-06-29T11:30:00Z,23.6433,23.1817,24.3324,0.1466,1800,0.0844,0.009,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T11:30:00Z,2019-06-29T12:00:00Z,24.1957,24.0184,24.4822,0.0155,1800,0.0836,0.0029,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T12:00:00Z,2019-06-29T12:30:00Z,24.4752,24.0678,25.1181,0.0773,1800,0.0842,0.0066,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T12:30:00Z,2019-06-29T13:00:00Z,25.4262,25.0458,25.9242,0.0286,1800,0.0841,0.004,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T13:00:00Z,2019-06-29T13:30:00Z,25.784,25.3294,26.4443,0.0598,1800,0.0844,0.0058,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T13:30:00Z,2019-06-29T14:00:00Z,26.1596,25.9528,26.4107,0.0102,1800,0.0841,0.0024,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T14:00:00Z,2019-06-29T14:30:00Z,26.6013,26.0798,27.3325,0.0545,1800,0.0846,0.0055,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T14:30:00Z,2019-06-29T15:00:00Z,27.5713,27.139,28.4929,0.0663,1800,0.0849,0.0061,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T15:00:00Z,2019-06-29T15:30:00Z,28.196,27.7098,28.8945,0.0788,1800,0.0851,0.0066,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T15:30:00Z,2019-06-29T16:00:00Z,29.1173,28.4196,29.6991,0.0891,1800,0.0854,0.007,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T16:00:00Z,2019-06-29T16:30:00Z,29.0337,28.5545,29.6256,0.0399,1800,0.1474,0.0047,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T16:30:00Z,2019-06-29T17:00:00Z,29.2429,28.6707,29.9475,0.0642,1800,0.0853,0.006,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T17:00:00Z,2019-06-29T17:30:00Z,29.1469,28.7864,29.61,0.0265,1800,0.085,0.0038,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T17:30:00Z,2019-06-29T18:00:00Z,29.3885,29.091,29.8312,0.0172,1800,0.085,0.0031,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T18:00:00Z,2019-06-29T18:30:00Z,29.874,29.3911,30.6128,0.0809,1800,0.0856,0.0067,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T18:30:00Z,2019-06-29T19:00:00Z,28.2707,26.2625,30.1346,1.6332,1800,0.094,0.0301,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T19:00:00Z,2019-06-29T19:30:00Z,26.0366,25.5799,26.4159,0.0316,1800,0.0842,0.0042,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T19:30:00Z,2019-06-29T20:00:00Z,25.9697,25.6028,26.6683,0.0686,1800,0.0845,0.0062,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T20:00:00Z,2019-06-29T20:30:00Z,25.3707,24.2892,25.6918,0.1293,1800,0.0846,0.0085,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T20:30:00Z,2019-06-29T21:00:00Z,23.139,22.7788,24.2987,0.1766,1800,0.0845,0.0099,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T21:00:00Z,2019-06-29T21:30:00Z,22.6789,22.5811,22.8202,0.0018,1800,0.0831,0.001,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T21:30:00Z,2019-06-29T22:00:00Z,22.8422,22.6782,22.9647,0.0037,1800,0.0832,0.0014,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T22:00:00Z,2019-06-29T22:30:00Z,22.9182,22.705,23.1186,0.0083,1800,0.0833,0.0022,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T22:30:00Z,2019-06-29T23:00:00Z,23.0798,22.9025,23.3605,0.0111,1800,0.0833,0.0025,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T23:00:00Z,2019-06-29T23:30:00Z,23.4217,23.2407,23.6163,0.0059,1800,0.0834,0.0018,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-29T23:30:00Z,2019-06-30T00:00:00Z,23.2743,23.0717,23.4872,0.0092,1800,0.0834,0.0023,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T00:00:00Z,2019-06-30T00:30:00Z,23.0662,23.0155,23.1068,3e-4,1800,0.0832,4e-4,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T00:30:00Z,2019-06-30T01:00:00Z,23.0432,22.9732,23.1361,0.0016,1800,0.0832,9e-4,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T01:00:00Z,2019-06-30T01:30:00Z,23.2385,23.1065,23.3934,0.0039,1800,0.0833,0.0015,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T01:30:00Z,2019-06-30T02:00:00Z,23.3517,23.2386,23.5247,0.0055,1800,0.0833,0.0018,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T02:00:00Z,2019-06-30T02:30:00Z,23.6442,23.5252,23.7413,0.0033,1800,0.0834,0.0014,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T02:30:00Z,2019-06-30T03:00:00Z,23.4329,23.3726,23.5782,0.0028,1800,0.0833,0.0012,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T03:00:00Z,2019-06-30T03:30:00Z,23.3723,23.2955,23.5229,0.0036,1800,0.0833,0.0014,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T03:30:00Z,2019-06-30T04:00:00Z,23.6374,23.4795,23.7532,0.0045,1800,0.0834,0.0016,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T04:00:00Z,2019-06-30T04:30:00Z,23.4934,23.3109,23.7638,0.0148,1800,0.0835,0.0029,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T04:30:00Z,2019-06-30T05:00:00Z,23.3954,23.2777,23.5101,0.0023,1800,0.0833,0.0011,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T05:00:00Z,2019-06-30T05:30:00Z,23.2887,23.1795,23.3641,0.0021,1800,0.0833,0.0011,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T05:30:00Z,2019-06-30T06:00:00Z,23.2502,23.1401,23.3674,0.004,1800,0.0833,0.0015,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T06:00:00Z,2019-06-30T06:30:00Z,23.0747,22.9956,23.1758,0.0017,1800,0.0832,0.001,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T06:30:00Z,2019-06-30T07:00:00Z,23.0804,22.999,23.1898,0.0017,1800,0.0832,0.001,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T07:00:00Z,2019-06-30T07:30:00Z,23.1261,22.9859,23.1963,0.0015,1800,0.0832,9e-4,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T07:30:00Z,2019-06-30T08:00:00Z,22.9341,22.8296,23.0513,0.0022,1800,0.0832,0.0011,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T08:00:00Z,2019-06-30T08:30:00Z,22.8352,22.7833,22.9114,8e-4,1800,0.0832,7e-4,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T08:30:00Z,2019-06-30T09:00:00Z,22.8393,22.7425,22.9008,8e-4,1800,0.0832,7e-4,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T09:00:00Z,2019-06-30T09:30:00Z,22.6193,22.5005,22.8272,0.0069,1800,0.0832,0.002,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T09:30:00Z,2019-06-30T10:00:00Z,22.5183,22.3847,22.6196,0.0031,1800,0.0831,0.0013,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T10:00:00Z,2019-06-30T10:30:00Z,22.3743,22.1495,22.6199,0.0239,1800,0.0832,0.0036,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T10:30:00Z,2019-06-30T11:00:00Z,22.2991,21.9492,22.4658,0.0083,1800,0.0831,0.0022,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T11:00:00Z,2019-06-30T11:30:00Z,22.4412,22.0874,22.931,0.0596,1800,0.0835,0.0058,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T11:30:00Z,2019-06-30T12:00:00Z,23.3508,22.7887,23.9365,0.0848,1800,0.0839,0.0069,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T12:00:00Z,2019-06-30T12:30:00Z,24.3405,23.8247,25.0258,0.0855,1800,0.0842,0.0069,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T12:30:00Z,2019-06-30T13:00:00Z,25.4229,24.8328,26.1288,0.101,1800,0.0846,0.0075,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T13:00:00Z,2019-06-30T13:30:00Z,26.429,26.0538,27.1052,0.0346,1800,0.0844,0.0044,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T13:30:00Z,2019-06-30T14:00:00Z,27.1661,26.7367,27.7369,0.0736,1800,0.0848,0.0064,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T14:00:00Z,2019-06-30T14:30:00Z,27.984,27.3168,28.8041,0.1412,1800,0.0855,0.0089,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T14:30:00Z,2019-06-30T15:00:00Z,28.619,28.1015,29.3837,0.1089,1800,0.0854,0.0078,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T15:00:00Z,2019-06-30T15:30:00Z,29.2643,28.9463,29.6656,0.0238,1800,0.085,0.0036,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T15:30:00Z,2019-06-30T16:00:00Z,29.6934,29.2352,30.2888,0.0573,1800,0.0853,0.0056,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T16:00:00Z,2019-06-30T16:30:00Z,30.0069,29.5568,30.6494,0.0736,1800,0.0855,0.0064,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T16:30:00Z,2019-06-30T17:00:00Z,30.2036,29.7656,30.9054,0.0666,1800,0.0855,0.0061,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T17:00:00Z,2019-06-30T17:30:00Z,30.6561,30.1674,31.2876,0.0418,1800,0.0855,0.0048,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T17:30:00Z,2019-06-30T18:00:00Z,31.0143,30.4664,31.6991,0.074,1800,0.0858,0.0064,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T18:00:00Z,2019-06-30T18:30:00Z,31.0785,30.7763,31.5409,0.0334,1800,0.0855,0.0043,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T18:30:00Z,2019-06-30T19:00:00Z,31.4197,31.087,32.17,0.0704,1800,0.0859,0.0063,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T19:00:00Z,2019-06-30T19:30:00Z,31.4346,31.182,31.9698,0.0351,1800,0.0856,0.0044,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T19:30:00Z,2019-06-30T20:00:00Z,31.6353,31.3936,32.3704,0.0399,1800,0.0858,0.0047,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T20:00:00Z,2019-06-30T20:30:00Z,31.0348,30.9027,31.4417,0.006,1800,0.0853,0.0018,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T20:30:00Z,2019-06-30T21:00:00Z,31.1483,30.972,31.5596,0.0145,1800,0.0854,0.0028,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T21:00:00Z,2019-06-30T21:30:00Z,31.2948,31.0419,31.7339,0.0253,1800,0.0855,0.0038,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T21:30:00Z,2019-06-30T22:00:00Z,31.4694,31.2249,31.8639,0.0252,1800,0.0855,0.0037,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T22:00:00Z,2019-06-30T22:30:00Z,31.455,31.1705,31.6471,0.0111,1800,0.0854,0.0025,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T22:30:00Z,2019-06-30T23:00:00Z,31.4022,31.1657,31.6061,0.0094,1800,0.0854,0.0023,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T23:00:00Z,2019-06-30T23:30:00Z,30.7271,30.0783,31.3398,0.116,1800,0.0859,0.008,0,20230202T232658Z,RELEASE-2024
D03,DSNY,000,040,2019-06-30T23:30:00Z,2019-07-01T00:00:00Z,29.9591,29.3045,30.2807,0.0607,1800,0.0854,0.0058,0,20230202T232658Z,RELEASE-2024
D09,WOOD,000,040,2019-06-01T00:00:00Z,2019-06-01T00:30:00Z,14.1869,13.9697,14.5106,0.0156,1800,0.0812,0.0029,0,20230213T181248Z,RELEASE-2024
D09,WOOD,000,040,2019-06-01T00:30:00Z,2019-06-01T01:00:00Z,13.5108,12.9819,13.9715,0.0693,1800,0.0814,0.0062,0,20230213T181248Z,RELEASE-2024
D09,WOOD,000,040,2019-06-01T01:00:00Z,2019-06-01T01:30:00Z,12.6523,12.3135,13.0327,0.0346,1800,0.0809,0.0044,0,20230213T181248Z,RELEASE-2024
D09,WOOD,000,040,2019-06-01T01:30:00Z,2019-06-01T02:00:00Z,12.2472,11.9521,12.5625,0.0305,1800,0.0808,0.0041,0,20230213T181248Z,RELEASE-2024
D09,WOOD,000,040,2019-06-01T02:00:00Z,2019-06-01T02:30:00Z,12.0011,11.7662,12.1524,0.0069,1800,0.0805,0.002,0,20230213T181248Z,RELEASE-2024
D09,WOOD,000,040,2019-06-01T02:30:00Z,2019-06-01T03:00:00Z,11.7095,11.5506,11.8597,0.0046,1800,0.0805,0.0016,0,20230213T181248Z,RELEASE-2024
D09,WOOD,000,040,2019-06-01T03:00:00Z,2019-06-01T03:30:00Z,11.383,11.1604,11.7804,0.0285,1800,0.0806,0.004,0,20230213T181248Z,RELEASE-2024
D09,WOOD,000,040,2019-06-01T03:30:00Z,2019-06-01T04:00:00Z,11.1012,10.7117,11.3822,0.0319,1800,0.0805,0.0042,0,20230213T181248Z,RELEASE-2024
D09,WOOD,000,040,2019-06-01T04:00:00Z,2019-06-01T04:30:00Z,10.701,10.5133,10.8741,0.0065,1800,0.0802,0.0019,0,20230213T181248Z,RELEASE-2024
D09,WOOD,000,040,2019-06-01T04:30:00Z,2019-06-01T05:00:00Z,10.422,10.1639,10.7967,0.032,1800,0.0804,0.0042,0,20230213T181248Z,RELEASE-2024
D09,WOOD,000,040,2019-06-01T05:00:00Z,2019-06-01T05:30:00Z,9.8817,9.5875,10.2756,0.0329,1800,0.0802,0.0043,0,20230213T181248Z,RELEASE-2024
D09,WOOD,000,040,2019-06-01T05:30:00Z,2019-06-01T06:00:00Z,9.8962,9.4653,10.2396,0.0425,1800,0.0803,0.0049,0,20230213T181248Z,RELEASE-2024
D09,WOOD,000,040,2019-06-01T06:00:00Z,2019-06-01T06:30:00Z,9.7408,9.4901,9.9647,0.0086,1800,0.08,0.0022,0,20230213T181248Z,RELEASE-2024
D09,WOOD,000,040,2019-06-01T06:30:00Z,2019-06-01T07:00:00Z,9.1175,8.3819,9.7499,0.1677,1800,0.0809,0.0097,0,20230213T181248Z,RELEASE-2024
D09,WOOD,000,040,2019-06-01T07:00:00Z,2019-06-01T07:30:00Z,8.6796,7.9636,9.424,0.1786,1800,0.0809,0.01,0,20230213T181248Z,RELEASE-2024
D09,WOOD,000,040,2019-06-01T07:30:00Z,2019-06-01T08:00:00Z,8.5877,8.3117,8.8742,0.0155,1800,0.0798,0.0029,0,20230213T181248Z,RELEASE-2024
D09,WOOD,000,040,2019-06-01T08:00:00Z,2019-06-01T08:30:00Z,8.5971,8.4157,8.8109,0.0077,1800,0.0797,0.0021,0,20230213T181248Z,RELEASE-2024
