siteID,startDateTime,endDateTime,tempTripleMean,tempTripleMaximum,tempTripleMinimum,tempTripleVariance
WOOD,2019-06-10T14:00:00Z,2019-06-10T14:30:00Z,14.1727,15.2706,13.5793,0.1653
WOOD,2019-06-10T14:30:00Z,2019-06-10T15:00:00Z,15.1984,16.1155,14.4521,0.164
WOOD,2019-06-10T15:00:00Z,2019-06-10T15:30:00Z,16.2792,17.3919,15.5993,0.1545
WOOD,2019-06-10T15:30:00Z,2019-06-10T16:00:00Z,17.266,17.9339,16.3262,0.0927
WOOD,2019-06-10T16:00:00Z,2019-06-10T16:30:00Z,17.7087,18.6671,16.8662,0.1398
WOOD,2019-06-10T16:30:00Z,2019-06-10T17:00:00Z,18.2891,19.0312,17.6375,0.0844
WOOD,2019-06-10T17:00:00Z,2019-06-10T17:30:00Z,18.6983,19.4454,17.9113,0.118
WOOD,2019-06-10T17:30:00Z,2019-06-10T18:00:00Z,19.0947,19.7573,18.4431,0.0783
WOOD,2019-06-10T18:00:00Z,2019-06-10T18:30:00Z,19.3303,20.2186,18.5995,0.1069
WOOD,2019-06-10T18:30:00Z,2019-06-10T19:00:00Z,19.5631,20.375,18.916,0.1588
WOOD,2019-06-10T19:00:00Z,2019-06-10T19:30:00Z,19.8742,20.6833,19.293,0.0852
WOOD,2019-06-10T19:30:00Z,2019-06-10T20:00:00Z,20.3498,21.2959,19.6225,0.1442
WOOD,2019-06-10T20:00:00Z,2019-06-10T20:30:00Z,20.0508,20.7853,19.6237,0.0951
WOOD,2019-06-10T20:30:00Z,2019-06-10T21:00:00Z,20.089,21.1694,19.7592,0.0901
WOOD,2019-06-10T21:00:00Z,2019-06-10T21:30:00Z,20.5795,21.2299,20.1486,0.0706
WOOD,2019-06-10T21:30:00Z,2019-06-10T22:00:00Z,20.4323,21.2473,19.9892,0.084
WOOD,2019-06-10T22:00:00Z,2019-06-10T22:30:00Z,20.3331,21.1426,19.8749,0.1307
WOOD,2019-06-10T22:30:00Z,2019-06-10T23:00:00Z,19.4712,20.2,17.575,0.7606
WOOD,2019-06-10T23:00:00Z,2019-06-10T23:30:00Z,17.1047,17.5752,16.8367,0.0344
WOOD,2019-06-10T23:30:00Z,2019-06-11T00:00:00Z,17.8841,18.4497,17.2613,0.1001
WOOD,2019-06-11T00:00:00Z,2019-06-11T00:30:00Z,18.5967,18.7718,18.3616,0.0107
WOOD,2019-06-11T00:30:00Z,2019-06-11T01:00:00Z,18.354,18.6605,17.8792,0.0714
WOOD,2019-06-11T01:00:00Z,2019-06-11T01:30:00Z,17.5509,17.8959,17.2823,0.0251
WOOD,2019-06-11T01:30:00Z,2019-06-11T02:00:00Z,17.0191,17.3565,16.6136,0.0438
WOOD,2019-06-11T02:00:00Z,2019-06-11T02:30:00Z,16.2995,16.8728,15.8102,0.0963
WOOD,2019-06-11T02:30:00Z,2019-06-11T03:00:00Z,15.8034,16.0488,15.5869,0.0117
WOOD,2019-06-11T03:00:00Z,2019-06-11T03:30:00Z,15.6692,16.1148,15.1992,0.0583
WOOD,2019-06-11T03:30:00Z,2019-06-11T04:00:00Z,15.5391,15.7069,15.2541,0.0096
WOOD,2019-06-11T04:00:00Z,2019-06-11T04:30:00Z,14.601,15.7439,13.7096,0.5531
WOOD,2019-06-11T04:30:00Z,2019-06-11T05:00:00Z,13.6264,14.2301,13.1368,0.0959
WOOD,2019-06-11T05:00:00Z,2019-06-11T05:30:00Z,13.4783,13.8113,13.0267,0.0314
WOOD,2019-06-11T05:30:00Z,2019-06-11T06:00:00Z,13.4971,14.0205,12.9791,0.0836
WOOD,2019-06-11T06:00:00Z,2019-06-11T06:30:00Z,13.7361,14.085,13.275,0.0359
WOOD,2019-06-11T06:30:00Z,2019-06-11T07:00:00Z,13.7019,13.9162,13.4469,0.0161
WOOD,2019-06-11T07:00:00Z,2019-06-11T07:30:00Z,13.1786,13.6626,12.8442,0.0484
WOOD,2019-06-11T07:30:00Z,2019-06-11T08:00:00Z,12.6553,13.2698,12.2088,0.097
WOOD,2019-06-11T08:00:00Z,2019-06-11T08:30:00Z,12.5393,12.9413,12.0774,0.0371
WOOD,2019-06-11T08:30:00Z,2019-06-11T09:00:00Z,12.3185,12.9084,11.7021,0.124
WOOD,2019-06-11T09:00:00Z,2019-06-11T09:30:00Z,13.0669,13.5678,12.2661,0.1228
WOOD,2019-06-11T09:30:00Z,2019-06-11T10:00:00Z,12.4218,13.6216,10.5324,0.703
WOOD,2019-06-11T10:00:00Z,2019-06-11T10:30:00Z,11.5065,11.893,10.6145,0.0603
WOOD,2019-06-11T10:30:00Z,2019-06-11T11:00:00Z,11.3418,11.8338,10.8116,0.0683
WOOD,2019-06-11T11:00:00Z,2019-06-11T11:30:00Z,10.938,11.6251,10.3827,0.0534
WOOD,2019-06-11T11:30:00Z,2019-06-11T12:00:00Z,12.4507,12.9531,11.6187,0.0811
WOOD,2019-06-11T12:00:00Z,2019-06-11T12:30:00Z,13.0221,13.4,12.4498,0.058
WOOD,2019-06-11T12:30:00Z,2019-06-11T13:00:00Z,13.811,14.1281,13.3995,0.0238
WOOD,2019-06-11T13:00:00Z,2019-06-11T13:30:00Z,14.8475,15.416,14.0909,0.1694
WOOD,2019-06-11T13:30:00Z,2019-06-11T14:00:00Z,16.0474,16.7695,15.2979,0.11
WOOD,2019-06-11T14:00:00Z,2019-06-11T14:30:00Z,17.2857,18.0082,16.4722,0.1189
WOOD,2019-06-11T14:30:00Z,2019-06-11T15:00:00Z,17.7613,18.2652,17.3105,0.0469
WOOD,2019-06-11T15:00:00Z,2019-06-11T15:30:00Z,18.4237,19.0896,17.7146,0.0916
WOOD,2019-06-11T15:30:00Z,2019-06-11T16:00:00Z,19.1619,19.747,18.669,0.0475
WOOD,2019-06-11T16:00:00Z,2019-06-11T16:30:00Z,19.4719,20.1097,18.9797,0.0641
WOOD,2019-06-11T16:30:00Z,2019-06-11T17:00:00Z,20.2637,20.8597,19.5427,0.0608
WOOD,2019-06-11T17:00:00Z,2019-06-11T17:30:00Z,20.6972,21.377,19.8737,0.0751
WOOD,2019-06-11T17:30:00Z,2019-06-11T18:00:00Z,20.5283,21.5339,19.5588,0.1742
WOOD,2019-06-11T18:00:00Z,2019-06-11T18:30:00Z,20.5853,21.3357,20.2051,0.0471
WOOD,2019-06-11T18:30:00Z,2019-06-11T19:00:00Z,20.7398,21.5672,20.2641,0.0922
WOOD,2019-06-11T19:00:00Z,2019-06-11T19:30:00Z,20.9732,22.008,20.3648,0.1526
WOOD,2019-06-11T19:30:00Z,2019-06-11T20:00:00Z,21.116,21.9851,20.5399,0.0821
WOOD,2019-06-11T20:00:00Z,2019-06-11T20:30:00Z,21.0903,22.3552,20.3818,0.3163
WOOD,2019-06-11T20:30:00Z,2019-06-11T21:00:00Z,19.5323,20.9462,17.7486,0.6867
WOOD,2019-06-11T21:00:00Z,2019-06-11T21:30:00Z,16.9358,19.1541,15.6731,1.1818
WOOD,2019-06-11T21:30:00Z,2019-06-11T22:00:00Z,17.5364,18.317,16.3604,0.3996
WOOD,2019-06-11T22:00:00Z,2019-06-11T22:30:00Z,17.0821,18.1404,16.5334,0.1571
WOOD,2019-06-11T22:30:00Z,2019-06-11T23:00:00Z,16.4368,16.5558,16.239,0.0058
WOOD,2019-06-11T23:00:00Z,2019-06-11T23:30:00Z,16.5006,16.6123,16.379,0.0025
WOOD,2019-06-11T23:30:00Z,2019-06-12T00:00:00Z,16.3963,16.6199,16.2157,0.0092
WOOD,2019-06-12T00:00:00Z,2019-06-12T00:30:00Z,16.0881,16.385,15.9576,0.0068
WOOD,2019-06-12T00:30:00Z,2019-06-12T01:00:00Z,16.6491,16.855,16.3376,0.0153
WOOD,2019-06-12T01:00:00Z,2019-06-12T01:30:00Z,16.4597,16.6266,16.2055,0.0126
WOOD,2019-06-12T01:30:00Z,2019-06-12T02:00:00Z,15.7641,16.2702,15.3378,0.0736
WOOD,2019-06-12T02:00:00Z,2019-06-12T02:30:00Z,14.9034,15.3857,14.4931,0.0779
WOOD,2019-06-12T02:30:00Z,2019-06-12T03:00:00Z,14.0361,14.6255,13.3961,0.1163
WOOD,2019-06-12T03:00:00Z,2019-06-12T03:30:00Z,12.9603,13.5699,12.2582,0.1055
WOOD,2019-06-12T03:30:00Z,2019-06-12T04:00:00Z,12.408,12.7971,11.7751,0.1026
WOOD,2019-06-12T04:00:00Z,2019-06-12T04:30:00Z,12.5515,12.7808,12.1479,0.0201
WOOD,2019-06-12T04:30:00Z,2019-06-12T05:00:00Z,11.8216,12.6241,11.0821,0.207
WOOD,2019-06-12T05:00:00Z,2019-06-12T05:30:00Z,11.275,11.4849,10.9386,0.0134
WOOD,2019-06-12T05:30:00Z,2019-06-12T06:00:00Z,10.8941,11.1781,10.6252,0.0183
WOOD,2019-06-12T06:00:00Z,2019-06-12T06:30:00Z,10.6223,11.157,9.9584,0.0879
WOOD,2019-06-12T06:30:00Z,2019-06-12T07:00:00Z,10.0812,10.278,9.9282,0.0061
WOOD,2019-06-12T07:00:00Z,2019-06-12T07:30:00Z,9.7963,9.9997,9.535,0.0212
WOOD,2019-06-12T07:30:00Z,2019-06-12T08:00:00Z,9.6852,9.962,9.4756,0.0159
WOOD,2019-06-12T08:00:00Z,2019-06-12T08:30:00Z,9.4961,9.7,9.2083,0.0072
WOOD,2019-06-12T08:30:00Z,2019-06-12T09:00:00Z,9.1418,9.5389,8.7228,0.047
WOOD,2019-06-12T09:00:00Z,2019-06-12T09:30:00Z,9.1809,9.9388,8.3968,0.1772
WOOD,2019-06-12T09:30:00Z,2019-06-12T10:00:00Z,8.3687,8.8505,7.4677,0.0645
WOOD,2019-06-12T10:00:00Z,2019-06-12T10:30:00Z,8.4716,8.889,8.029,0.0557
WOOD,2019-06-12T10:30:00Z,2019-06-12T11:00:00Z,8.5698,8.8782,8.2015,0.0227
WOOD,2019-06-12T11:00:00Z,2019-06-12T11:30:00Z,8.5004,8.8691,7.8487,0.0729
WOOD,2019-06-12T11:30:00Z,2019-06-12T12:00:00Z,8.3456,8.9186,8.0636,0.0393
WOOD,2019-06-12T12:00:00Z,2019-06-12T12:30:00Z,8.8193,8.9535,8.6645,0.0069
WOOD,2019-06-12T12:30:00Z,2019-06-12T13:00:00Z,9.5137,10.0227,8.8607,0.1098
WOOD,2019-06-12T13:00:00Z,2019-06-12T13:30:00Z,10.2029,10.6679,9.7961,0.0585
WOOD,2019-06-12T13:30:00Z,2019-06-12T14:00:00Z,10.68,11.3385,10.3168,0.0327
WOOD,2019-06-12T14:00:00Z,2019-06-12T14:30:00Z,11.2771,11.9661,10.7454,0.0477
WOOD,2019-06-12T14:30:00Z,2019-06-12T15:00:00Z,12.1434,12.7699,11.5596,0.0852
WOOD,2019-06-12T15:00:00Z,2019-06-12T15:30:00Z,12.6026,13.514,12.085,0.1099
WOOD,2019-06-12T15:30:00Z,2019-06-12T16:00:00Z,13.4697,14.085,12.8036,0.0919
WOOD,2019-06-12T16:00:00Z,2019-06-12T16:30:00Z,14.0595,14.839,13.3429,0.1273
WOOD,2019-06-12T16:30:00Z,2019-06-12T17:00:00Z,14.5914,15.3559,13.9192,0.1071
WOOD,2019-06-12T17:00:00Z,2019-06-12T17:30:00Z,15.3251,15.9018,14.7443,0.071
WOOD,2019-06-12T17:30:00Z,2019-06-12T18:00:00Z,16.0548,16.9132,15.2373,0.1837
WOOD,2019-06-12T18:00:00Z,2019-06-12T18:30:00Z,16.4673,17.3346,15.7501,0.1193
WOOD,2019-06-12T18:30:00Z,2019-06-12T19:00:00Z,16.8832,17.7997,16.2613,0.1516
WOOD,2019-06-12T19:00:00Z,2019-06-12T19:30:00Z,17.4754,18.9247,16.7454,0.1669
WOOD,2019-06-12T19:30:00Z,2019-06-12T20:00:00Z,17.4264,18.6979,16.9851,0.1504
WOOD,2019-06-12T20:00:00Z,2019-06-12T20:30:00Z,17.5822,18.3942,17.0387,0.0504
WOOD,2019-06-12T20:30:00Z,2019-06-12T21:00:00Z,17.736,18.9479,17.2536,0.2217
WOOD,2019-06-12T21:00:00Z,2019-06-12T21:30:00Z,18.1285,19.4047,17.6013,0.1319
WOOD,2019-06-12T21:30:00Z,2019-06-12T22:00:00Z,18.368,19.0541,17.7993,0.0952
WOOD,2019-06-12T22:00:00Z,2019-06-12T22:30:00Z,18.7907,20.2612,18.2346,0.1774
WOOD,2019-06-12T22:30:00Z,2019-06-12T23:00:00Z,18.8265,19.6979,18.2523,0.0856
WOOD,2019-06-12T23:00:00Z,2019-06-12T23:30:00Z,18.5875,18.8236,18.3624,0.0101
WOOD,2019-06-12T23:30:00Z,2019-06-13T00:00:00Z,18.6513,19.1196,18.4628,0.0215
WOOD,2019-06-13T00:00:00Z,2019-06-13T00:30:00Z,18.5308,18.8363,18.2614,0.0218
WOOD,2019-06-13T00:30:00Z,2019-06-13T01:00:00Z,18.5283,18.8125,18.2054,0.0217
WOOD,2019-06-13T01:00:00Z,2019-06-13T01:30:00Z,18.1905,18.3691,17.8113,0.0237
WOOD,2019-06-13T01:30:00Z,2019-06-13T02:00:00Z,18.0979,18.3431,17.7021,0.0136
WOOD,2019-06-13T02:00:00Z,2019-06-13T02:30:00Z,17.2924,17.9821,16.5332,0.189
WOOD,2019-06-13T02:30:00Z,2019-06-13T03:00:00Z,15.5755,16.5542,14.5972,0.1651
WOOD,2019-06-13T03:00:00Z,2019-06-13T03:30:00Z,14.034,14.7107,13.7143,0.0562
WOOD,2019-06-13T03:30:00Z,2019-06-13T04:00:00Z,13.695,13.9607,13.4849,0.0221
WOOD,2019-06-13T04:00:00Z,2019-06-13T04:30:00Z,13.5847,13.6995,13.4659,0.0021
WOOD,2019-06-13T04:30:00Z,2019-06-13T05:00:00Z,13.4857,13.614,13.3552,0.0031
WOOD,2019-06-13T05:00:00Z,2019-06-13T05:30:00Z,13.6093,13.7902,13.427,0.008
WOOD,2019-06-13T05:30:00Z,2019-06-13T06:00:00Z,13.7014,14.1596,13.4551,0.0438
WOOD,2019-06-13T06:00:00Z,2019-06-13T06:30:00Z,13.9247,14.1847,13.7082,0.014
WOOD,2019-06-13T06:30:00Z,2019-06-13T07:00:00Z,13.6831,13.9271,13.4018,0.0288
WOOD,2019-06-13T07:00:00Z,2019-06-13T07:30:00Z,13.1613,13.591,12.8626,0.0383
WOOD,2019-06-13T07:30:00Z,2019-06-13T08:00:00Z,12.6093,12.8726,12.3584,0.0158
WOOD,2019-06-13T08:00:00Z,2019-06-13T08:30:00Z,12.4089,12.6212,12.2002,0.0129
WOOD,2019-06-13T08:30:00Z,2019-06-13T09:00:00Z,12.1592,12.3153,11.9208,0.0075
WOOD,2019-06-13T09:00:00Z,2019-06-13T09:30:00Z,12.2899,12.6127,12.0684,0.0204
WOOD,2019-06-13T09:30:00Z,2019-06-13T10:00:00Z,12.7956,13.8671,12.0736,0.2431
WOOD,2019-06-13T10:00:00Z,2019-06-13T10:30:00Z,12.5123,13.017,12.049,0.0571
WOOD,2019-06-13T10:30:00Z,2019-06-13T11:00:00Z,12.4996,12.9267,12.248,0.027
WOOD,2019-06-13T11:00:00Z,2019-06-13T11:30:00Z,12.6639,12.8998,12.4715,0.0076
WOOD,2019-06-13T11:30:00Z,2019-06-13T12:00:00Z,12.1745,12.7147,11.6709,0.1283
WOOD,2019-06-13T12:00:00Z,2019-06-13T12:30:00Z,12.2524,12.5109,11.8431,0.0347
WOOD,2019-06-13T12:30:00Z,2019-06-13T13:00:00Z,12.8473,13.2164,12.4045,0.0567
WOOD,2019-06-13T13:00:00Z,2019-06-13T13:30:00Z,13.1002,13.4026,12.7914,0.0216
WOOD,2019-06-13T13:30:00Z,2019-06-13T14:00:00Z,13.0133,13.2988,12.7802,0.0141
WOOD,2019-06-13T14:00:00Z,2019-06-13T14:30:00Z,12.8878,13.0913,12.6257,0.0145
WOOD,2019-06-13T14:30:00Z,2019-06-13T15:00:00Z,13.4213,14.4386,12.7628,0.2207
WOOD,2019-06-13T15:00:00Z,2019-06-13T15:30:00Z,15.1597,15.903,14.442,0.1874
WOOD,2019-06-13T15:30:00Z,2019-06-13T16:00:00Z,16.1244,16.5941,15.6002,0.0807
WOOD,2019-06-13T16:00:00Z,2019-06-13T16:30:00Z,16.5809,17.0093,15.9894,0.0552
WOOD,2019-06-13T16:30:00Z,2019-06-13T17:00:00Z,17.0744,17.6327,16.4463,0.0778
WOOD,2019-06-13T17:00:00Z,2019-06-13T17:30:00Z,17.5795,18.54,17.0166,0.1644
WOOD,2019-06-13T17:30:00Z,2019-06-13T18:00:00Z,18.7012,19.6805,17.8999,0.1659
WOOD,2019-06-13T18:00:00Z,2019-06-13T18:30:00Z,20.2198,20.8691,19.2473,0.1597
WOOD,2019-06-13T18:30:00Z,2019-06-13T19:00:00Z,20.872,21.7837,20.1109,0.1626
WOOD,2019-06-13T19:00:00Z,2019-06-13T19:30:00Z,21.2938,21.7305,20.9731,0.0313
WOOD,2019-06-13T19:30:00Z,2019-06-13T20:00:00Z,22.207,22.8928,21.352,0.1426
WOOD,2019-06-13T20:00:00Z,2019-06-13T20:30:00Z,22.9497,24.0345,22.1329,0.3492
WOOD,2019-06-13T20:30:00Z,2019-06-13T21:00:00Z,23.7935,24.3667,23.2841,0.0455
WOOD,2019-06-13T21:00:00Z,2019-06-13T21:30:00Z,24.1999,24.8967,23.6961,0.0935
WOOD,2019-06-13T21:30:00Z,2019-06-13T22:00:00Z,23.9105,24.5439,23.3364,0.0792
WOOD,2019-06-13T22:00:00Z,2019-06-13T22:30:00Z,24.8411,25.8094,24.436,0.0896
WOOD,2019-06-13T22:30:00Z,2019-06-13T23:00:00Z,25.4791,25.8464,25.1272,0.0324
WOOD,2019-06-13T23:00:00Z,2019-06-13T23:30:00Z,25.4238,25.8297,25.0504,0.052
WOOD,2019-06-13T23:30:00Z,2019-06-14T00:00:00Z,24.8095,25.3288,24.4432,0.0772
WOOD,2019-06-14T00:00:00Z,2019-06-14T00:30:00Z,25.5199,25.5986,25.333,0.0033
WOOD,2019-06-14T00:30:00Z,2019-06-14T01:00:00Z,25.1869,25.5062,24.8057,0.0383
WOOD,2019-06-14T01:00:00Z,2019-06-14T01:30:00Z,23.8733,24.9072,23.1623,0.2459
WOOD,2019-06-14T01:30:00Z,2019-06-14T02:00:00Z,22.3509,23.2444,21.2758,0.4118
WOOD,2019-06-14T02:00:00Z,2019-06-14T02:30:00Z,20.8739,21.773,19.664,0.1785
WOOD,2019-06-14T02:30:00Z,2019-06-14T03:00:00Z,19.6547,20.4823,18.9273,0.1745
WOOD,2019-06-14T03:00:00Z,2019-06-14T03:30:00Z,19.9466,20.5177,19.4349,0.1235
WOOD,2019-06-14T03:30:00Z,2019-06-14T04:00:00Z,19.2742,19.6391,18.8128,0.0555
WOOD,2019-06-14T04:00:00Z,2019-06-14T04:30:00Z,18.4907,19.1041,17.9735,0.083
WOOD,2019-06-14T04:30:00Z,2019-06-14T05:00:00Z,17.8617,18.0628,17.6784,0.0082
WOOD,2019-06-14T05:00:00Z,2019-06-14T05:30:00Z,18.025,18.2028,17.8126,0.0099
WOOD,2019-06-14T05:30:00Z,2019-06-14T06:00:00Z,18.7812,19.5571,17.9235,0.2172
WOOD,2019-06-14T06:00:00Z,2019-06-14T06:30:00Z,18.602,19.4115,18.232,0.0675
WOOD,2019-06-14T06:30:00Z,2019-06-14T07:00:00Z,18.3623,18.6828,18.0131,0.0285
WOOD,2019-06-14T07:00:00Z,2019-06-14T07:30:00Z,18.0786,18.2642,17.8328,0.0137
WOOD,2019-06-14T07:30:00Z,2019-06-14T08:00:00Z,18.0824,18.3117,17.7686,0.0172
WOOD,2019-06-14T08:00:00Z,2019-06-14T08:30:00Z,17.2655,18.0751,16.6767,0.2089
WOOD,2019-06-14T08:30:00Z,2019-06-14T09:00:00Z,16.5933,17.2003,16.1369,0.1224
WOOD,2019-06-14T09:00:00Z,2019-06-14T09:30:00Z,16.3766,16.7205,15.9261,0.0353
WOOD,2019-06-14T09:30:00Z,2019-06-14T10:00:00Z,16.3182,16.5304,15.9925,0.0231
WOOD,2019-06-14T10:00:00Z,2019-06-14T10:30:00Z,16.5715,16.9161,16.224,0.0204
WOOD,2019-06-14T10:30:00Z,2019-06-14T11:00:00Z,16.5302,16.7706,16.2943,0.0095
WOOD,2019-06-14T11:00:00Z,2019-06-14T11:30:00Z,16.9764,17.3144,16.597,0.0384
WOOD,2019-06-14T11:30:00Z,2019-06-14T12:00:00Z,16.7823,17.2792,16.2651,0.0918
WOOD,2019-06-14T12:00:00Z,2019-06-14T12:30:00Z,17.5737,17.9213,16.6828,0.1026
WOOD,2019-06-14T12:30:00Z,2019-06-14T13:00:00Z,17.9493,18.0999,17.6482,0.0109
WOOD,2019-06-14T13:00:00Z,2019-06-14T13:30:00Z,17.9139,18.1376,17.766,0.0054
WOOD,2019-06-14T13:30:00Z,2019-06-14T14:00:00Z,18.7626,19.2265,18.1135,0.1533
WOOD,2019-06-14T14:00:00Z,2019-06-14T14:30:00Z,19.6624,20.9241,18.8426,0.3304
WOOD,2019-06-14T14:30:00Z,2019-06-14T15:00:00Z,21.8128,22.764,20.581,0.3338
WOOD,2019-06-14T15:00:00Z,2019-06-14T15:30:00Z,23.233,24.1562,22.4117,0.1753
WOOD,2019-06-14T15:30:00Z,2019-06-14T16:00:00Z,24.2535,24.9747,23.4607,0.1436
WOOD,2019-06-14T16:00:00Z,2019-06-14T16:30:00Z,24.5612,25.219,23.9731,0.0639
WOOD,2019-06-14T16:30:00Z,2019-06-14T17:00:00Z,25.0153,25.7699,24.1264,0.1026
WOOD,2019-06-14T17:00:00Z,2019-06-14T17:30:00Z,25.4917,26.4754,24.6926,0.1619
WOOD,2019-06-14T17:30:00Z,2019-06-14T18:00:00Z,25.3522,25.8612,24.8139,0.0687
WOOD,2019-06-14T18:00:00Z,2019-06-14T18:30:00Z,24.9703,25.596800000000002,24.5331,0.0827
WOOD,2019-06-14T18:30:00Z,2019-06-14T19:00:00Z,24.7349,25.0989,24.4356,0.0279
WOOD,2019-06-14T19:00:00Z,2019-06-14T19:30:00Z,24.4328,24.7869,24.0928,0.0182
WOOD,2019-06-14T19:30:00Z,2019-06-14T20:00:00Z,23.6624,24.0909,23.4853,0.0132
WOOD,2019-06-14T20:00:00Z,2019-06-14T20:30:00Z,24.0116,24.3715,23.6808,0.0367
WOOD,2019-06-14T20:30:00Z,2019-06-14T21:00:00Z,24.4603,24.7718,24.2517,0.0161
WOOD,2019-06-14T21:00:00Z,2019-06-14T21:30:00Z,24.6982,24.9293,24.519,0.0083
WOOD,2019-06-14T21:30:00Z,2019-06-14T22:00:00Z,24.8403,25.2583,24.489,0.0403
WOOD,2019-06-14T22:00:00Z,2019-06-14T22:30:00Z,24.9411,25.2611,24.7852,0.0183
WOOD,2019-06-14T22:30:00Z,2019-06-14T23:00:00Z,25.3712,25.7994,24.9312,0.0534
WOOD,2019-06-14T23:00:00Z,2019-06-14T23:30:00Z,25.5882,25.9546,25.2557,0.0375
WOOD,2019-06-14T23:30:00Z,2019-06-15T00:00:00Z,25.5477,25.8951,25.3778,0.0085
WOOD,2019-06-15T00:00:00Z,2019-06-15T00:30:00Z,25.3999,25.5485,25.282,0.0031
WOOD,2019-06-15T00:30:00Z,2019-06-15T01:00:00Z,25.139,25.3833,24.8963,0.0189
WOOD,2019-06-15T01:00:00Z,2019-06-15T01:30:00Z,24.4755,25.0577,23.8156,0.1752
WOOD,2019-06-15T01:30:00Z,2019-06-15T02:00:00Z,23.0961,23.8121,22.4043,0.1633
WOOD,2019-06-15T02:00:00Z,2019-06-15T02:30:00Z,22.3043,22.6336,21.5039,0.0941
WOOD,2019-06-15T02:30:00Z,2019-06-15T03:00:00Z,20.7332,21.5987,20.4205,0.0664
WOOD,2019-06-15T03:00:00Z,2019-06-15T03:30:00Z,19.9624,20.4704,19.4756,0.0694
WOOD,2019-06-15T03:30:00Z,2019-06-15T04:00:00Z,19.3668,19.8865,19.0664,0.0485
WOOD,2019-06-15T04:00:00Z,2019-06-15T04:30:00Z,19.4494,19.6979,19.0493,0.0251
WOOD,2019-06-15T04:30:00Z,2019-06-15T05:00:00Z,19.1614,19.445,19.01,0.0052
WOOD,2019-06-15T05:00:00Z,2019-06-15T05:30:00Z,18.8906,19.0987,18.7062,0.0069
WOOD,2019-06-15T05:30:00Z,2019-06-15T06:00:00Z,18.9444,19.1234,18.7411,0.0078
WOOD,2019-06-15T06:00:00Z,2019-06-15T06:30:00Z,18.989,20.327,17.3806,0.4174
WOOD,2019-06-15T06:30:00Z,2019-06-15T07:00:00Z,16.4556,17.3786,16.1212,0.1109
WOOD,2019-06-15T07:00:00Z,2019-06-15T07:30:00Z,15.8364,16.1369,15.6047,0.0209
WOOD,2019-06-15T07:30:00Z,2019-06-15T08:00:00Z,15.7643,15.92,15.5713,0.007
WOOD,2019-06-15T08:00:00Z,2019-06-15T08:30:00Z,15.811,16.1397,15.6701,0.0136
WOOD,2019-06-15T08:30:00Z,2019-06-15T09:00:00Z,15.5336,15.7307,15.4419,0.0026
WOOD,2019-06-15T09:00:00Z,2019-06-15T09:30:00Z,15.5353,15.6798,15.3119,0.0081
WOOD,2019-06-15T09:30:00Z,2019-06-15T10:00:00Z,15.4626,15.565,15.3382,0.0029
WOOD,2019-06-15T10:00:00Z,2019-06-15T10:30:00Z,15.5724,15.6615,15.4707,0.0025
WOOD,2019-06-15T10:30:00Z,2019-06-15T11:00:00Z,15.4422,15.5898,15.346,0.0037
WOOD,2019-06-15T11:00:00Z,2019-06-15T11:30:00Z,15.3819,15.5002,15.2808,0.0023
WOOD,2019-06-15T11:30:00Z,2019-06-15T12:00:00Z,15.3076,15.4637,15.1776,0.0051
WOOD,2019-06-15T12:00:00Z,2019-06-15T12:30:00Z,15.1632,15.2159,15.0941,7e-4
WOOD,2019-06-15T12:30:00Z,2019-06-15T13:00:00Z,15.4327,15.6704,15.194,0.0226
WOOD,2019-06-15T13:00:00Z,2019-06-15T13:30:00Z,15.6725,15.9201,15.5568,0.0073
WOOD,2019-06-15T13:30:00Z,2019-06-15T14:00:00Z,16.1054,16.3555,15.797,0.0113
WOOD,2019-06-15T14:00:00Z,2019-06-15T14:30:00Z,16.17,16.2623,16.0953,0.0011
WOOD,2019-06-15T14:30:00Z,2019-06-15T15:00:00Z,15.9281,16.1164,15.8158,0.008
WOOD,2019-06-15T15:00:00Z,2019-06-15T15:30:00Z,16.0797,16.3576,15.8604,0.0197
WOOD,2019-06-15T15:30:00Z,2019-06-15T16:00:00Z,16.3641,16.4591,16.2963,0.0013
WOOD,2019-06-15T16:00:00Z,2019-06-15T16:30:00Z,16.7268,17.2329,16.3897,0.0311
WOOD,2019-06-15T16:30:00Z,2019-06-15T17:00:00Z,17.2871,17.5665,16.9683,0.0202
WOOD,2019-06-15T17:00:00Z,2019-06-15T17:30:00Z,18.1073,19.2282,17.3929,0.1725
WOOD,2019-06-15T17:30:00Z,2019-06-15T18:00:00Z,18.8947,20.2674,18.4561,0.1118
WOOD,2019-06-15T18:00:00Z,2019-06-15T18:30:00Z,19.748,20.6159,19.1081,0.1052
WOOD,2019-06-15T18:30:00Z,2019-06-15T19:00:00Z,18.7775,20.4054,18.3342,0.3491
WOOD,2019-06-15T19:00:00Z,2019-06-15T19:30:00Z,18.4958,18.6122,18.3881,0.0028
WOOD,2019-06-15T19:30:00Z,2019-06-15T20:00:00Z,18.2331,18.5001,17.895,0.053900000000000003
WOOD,2019-06-15T20:00:00Z,2019-06-15T20:30:00Z,17.8268,18.1418,17.4985,0.0239
WOOD,2019-06-15T20:30:00Z,2019-06-15T21:00:00Z,17.9333,18.5613,17.6187,0.0481
WOOD,2019-06-15T21:00:00Z,2019-06-15T21:30:00Z,17.3409,18.3695,16.2009,0.3126
