siteID,collectDate,avg_temp,min_temp,max_temp,var_temp
WOOD,2020-06-02,21.656272916666666,21.0854125,22.299364583333332,0.11804791666666667
WOOD,2020-06-03,20.365464583333335,19.873797916666668,20.913820833333332,0.08064166666666667
WOOD,2020-06-04,19.72426875,19.1983375,20.30675625,0.10916875
WOOD,2020-06-05,17.8089375,17.235697916666666,18.4433625,0.11635625
WOOD,2020-06-06,17.024933333333333,16.6037875,17.40045,0.06070208333333334
WOOD,2020-06-07,21.86691875,21.436429166666667,22.341110416666666,0.07453125
WOOD,2020-06-08,21.173010416666667,20.585335416666666,21.908202083333332,0.6272770833333333
WOOD,2020-06-09,16.526827083333334,16.3129125,16.743889583333335,0.016791666666666667
WOOD,2020-06-10,14.856027083333334,14.423277083333334,15.35101875,0.061727083333333335
WOOD,2020-06-11,17.66577291666667,17.178504166666666,18.209022916666665,0.08492916666666667
WOOD,2020-06-12,16.209602083333333,15.710177083333333,16.774452083333333,0.08026458333333333
WOOD,2020-06-13,17.171177083333333,16.81046875,17.579533333333334,0.037429166666666666
WOOD,2020-06-14,19.741377083333333,19.384364583333333,20.1856375,0.055793749999999996
WOOD,2020-06-15,22.909372916666666,22.468622916666668,23.421672916666665,0.062125
WOOD,2020-06-16,23.14210625,22.670341666666666,23.614097916666665,0.07976041666666667
WOOD,2020-06-17,24.733460416666667,24.332704166666666,25.28489375,0.09504375
WOOD,2020-06-18,18.35051875,17.975970833333335,18.824616666666667,0.049077083333333334
WOOD,2020-06-19,14.145314583333333,13.66044375,14.787866666666666,0.08712916666666666
WOOD,2020-06-20,18.901510416666667,18.45279375,19.444104166666666,0.07465
WOOD,2020-06-21,15.703216666666666,15.212108333333333,16.307479166666667,0.07866666666666666
WOOD,2020-06-22,15.5351625,15.099768749999999,16.027052083333334,0.07055
WOOD,2020-06-23,16.736704166666666,16.180397916666667,17.39825625,0.1004
WOOD,2020-06-24,20.908360416666667,20.16971875,21.69853125,0.20092291666666667
WOOD,2020-06-25,22.5074875,22.032675,23.06230625,0.10408958333333333
WOOD,2020-06-26,22.1932125,21.657722916666668,22.793058333333335,0.08892083333333334
WOOD,2020-06-27,24.3744125,23.808166666666665,24.993047916666665,0.09301041666666666
WOOD,2020-06-28,25.411504166666667,25.013689583333335,25.852745833333334,0.04756875
WOOD,2020-06-29,23.99371875,23.4617375,24.6109375,0.11989375
WOOD,2020-06-30,23.301445833333332,22.986641666666667,23.605802083333334,0.03833125
WOOD,2020-07-01,20.833672916666668,20.321729166666668,21.43001875,0.12631875
WOOD,2020-07-02,24.66486875,24.187514583333332,25.158439583333333,0.07870208333333334
WOOD,2020-07-03,25.001904166666666,24.371041666666667,25.9449,0.2709375
WOOD,2020-07-04,25.047425,24.469235416666667,25.740452083333334,0.172575
WOOD,2020-07-05,23.66159375,23.086827083333333,24.394654166666665,0.13748333333333335
WOOD,2020-07-06,22.593129166666667,21.984964583333333,23.298452083333334,0.12965
WOOD,2020-07-07,23.12772916666667,22.49981875,23.776814583333334,0.10375625000000001
WOOD,2020-07-08,21.576991666666668,21.116808333333335,22.122829166666666,0.13122291666666666
WOOD,2020-07-09,20.543489583333333,20.010504166666667,21.103041666666666,0.10707083333333334
WOOD,2020-07-10,19.357822916666667,18.87290625,19.950264583333333,0.07527291666666666
WOOD,2020-07-11,19.8237,19.331345833333334,20.385041666666666,0.08318541666666666
WOOD,2020-07-12,22.2596,21.774602083333335,22.787716666666668,0.065125
WOOD,2020-07-13,21.5615,21.2056,21.991864583333335,0.052929166666666666
WOOD,2020-07-14,19.73425,19.271875,20.240220833333332,0.06897916666666666
WOOD,2020-07-15,20.103435416666667,19.550160416666667,20.670075,0.08969791666666667
WOOD,2020-07-16,22.025883333333333,21.458933333333334,22.68649375,0.10520833333333333
WOOD,2020-07-17,24.640404166666666,24.100314583333333,25.207666666666668,0.11965208333333334
WOOD,2020-07-18,19.391966666666665,18.910039583333333,20.138147916666668,0.22698958333333333
WOOD,2020-07-19,18.616485416666666,18.183910416666667,19.099235416666666,0.05813125
WOOD,2020-07-20,19.088735416666665,18.67869375,19.53003125,0.05528125
WOOD,2020-07-21,16.942666666666668,16.549483333333335,17.49117083333333,0.06821875000000001
WOOD,2020-07-22,18.097195833333334,17.736504166666666,18.553179166666666,0.04735625
WOOD,2020-07-23,21.19033125,20.849158333333335,21.613035416666666,0.04464791666666667
WOOD,2020-07-24,25.983327083333332,25.70455625,26.318020833333332,0.031316666666666666
WOOD,2020-07-25,24.047702083333334,23.59248125,24.556208333333334,0.07345416666666667
WOOD,2020-07-26,20.9732875,20.51939375,21.49335,0.08166458333333333
WOOD,2020-07-27,20.86634375,20.371458333333333,21.423433333333332,0.08076666666666667
WOOD,2020-07-28,21.564372916666667,21.099966666666667,22.087991666666667,0.06271666666666667
WOOD,2020-07-29,21.495154166666666,21.0389125,22.051608333333334,0.06487708333333334
WOOD,2020-07-30,22.029316666666666,21.562164583333335,22.56883125,0.0689375
WOOD,2020-07-31,22.604695833333334,22.185947916666667,23.0720875,0.05521458333333333
WOOD,2020-08-01,19.99168125,19.588595833333333,20.451058333333332,0.05608333333333333
WOOD,2020-08-02,17.699495833333334,17.229768749999998,18.268291666666666,0.08032083333333333
WOOD,2020-08-03,17.962608333333332,17.513995833333333,18.524258333333332,0.0690875
WOOD,2020-08-04,18.124347916666668,17.657935416666668,18.66914375,0.06777083333333334
WOOD,2020-08-05,19.085439583333333,18.731529166666668,19.6072,0.059816666666666664
WOOD,2020-08-06,19.09156875,18.631175,19.622841666666666,0.06265208333333333
WOOD,2020-08-07,21.841360416666667,21.51428125,22.216389583333335,0.038635416666666665
WOOD,2020-08-08,22.199879166666665,21.789208333333335,22.638652083333334,0.05935
WOOD,2020-08-09,20.987214583333333,20.564585416666667,21.421939583333334,0.0578
WOOD,2020-08-10,18.80048125,18.397620833333335,19.254758333333335,0.05279166666666667
WOOD,2020-08-11,21.09989375,20.524079166666667,21.72671875,0.12272083333333333
WOOD,2020-08-12,21.579122916666666,21.1566125,22.038760416666666,0.06004166666666667
WOOD,2020-08-13,22.63240625,22.309293750000002,23.058395833333332,0.044810416666666665
